mutation_id	sample_id	cluster_id	cellular_prevalence	cellular_prevalence_std	cluster_assignment_prob
S_1508	example	1	1.0000	0.0000	0.8222
S_1509	example	1	1.0000	0.0000	0.9707
S_151	example	1	1.0000	0.0000	0.5732
S_1510	example	1	1.0000	0.0000	0.9385
S_1511	example	1	1.0000	0.0000	0.9904
S_1512	example	1	1.0000	0.0000	0.9115
S_1513	example	1	1.0000	0.0000	0.9861
S_1514	example	1	1.0000	0.0000	0.9904
S_1515	example	1	1.0000	0.0000	0.6708
S_1516	example	1	1.0000	0.0000	0.9707
S_1517	example	1	1.0000	0.0000	0.9904
S_1518	example	1	1.0000	0.0000	0.9954
S_1519	example	1	1.0000	0.0000	0.9968
S_152	example	1	1.0000	0.0000	0.9575
S_1520	example	1	1.0000	0.0000	0.9115
S_1521	example	1	1.0000	0.0000	0.9707
S_1522	example	1	1.0000	0.0000	0.4683
S_1523	example	1	1.0000	0.0000	0.9978
S_1524	example	1	1.0000	0.0000	0.9798
S_1525	example	1	1.0000	0.0000	0.7547
S_1526	example	1	1.0000	0.0000	0.9575
S_1527	example	1	1.0000	0.0000	0.9798
S_1528	example	1	1.0000	0.0000	0.9707
S_1529	example	1	1.0000	0.0000	0.9933
S_153	example	1	1.0000	0.0000	0.9968
S_1530	example	1	1.0000	0.0000	0.9798
S_1531	example	1	1.0000	0.0000	0.9995
S_1532	example	1	1.0000	0.0000	0.9798
S_1533	example	1	1.0000	0.0000	0.9575
S_1534	example	1	1.0000	0.0000	0.9978
S_1535	example	1	1.0000	0.0000	0.9575
S_1536	example	1	1.0000	0.0000	0.9904
S_1537	example	1	1.0000	0.0000	0.9115
S_1538	example	1	1.0000	0.0000	0.9933
S_1539	example	1	1.0000	0.0000	0.8222
S_154	example	1	1.0000	0.0000	0.7547
S_1540	example	1	1.0000	0.0000	0.9904
S_1541	example	1	1.0000	0.0000	0.8222
S_1542	example	1	1.0000	0.0000	0.9798
S_1543	example	1	1.0000	0.0000	0.9798
S_1544	example	1	1.0000	0.0000	0.4683
S_1545	example	1	1.0000	0.0000	0.9798
S_1546	example	1	1.0000	0.0000	0.9978
S_1547	example	1	1.0000	0.0000	0.8222
S_1548	example	1	1.0000	0.0000	0.9575
S_1549	example	1	1.0000	0.0000	0.9798
S_155	example	1	1.0000	0.0000	0.9861
S_1550	example	1	1.0000	0.0000	0.9954
S_1551	example	1	1.0000	0.0000	0.9968
S_1552	example	1	1.0000	0.0000	0.9115
S_1553	example	1	1.0000	0.0000	0.9904
S_1554	example	1	1.0000	0.0000	0.9115
S_1555	example	1	1.0000	0.0000	0.9115
S_1556	example	1	1.0000	0.0000	0.9954
S_1557	example	1	1.0000	0.0000	0.9798
S_1558	example	1	1.0000	0.0000	0.9954
S_1559	example	1	1.0000	0.0000	0.6708
S_156	example	1	1.0000	0.0000	0.9798
S_1560	example	1	1.0000	0.0000	0.9575
S_1561	example	1	1.0000	0.0000	0.9861
S_1562	example	1	1.0000	0.0000	0.9933
S_1563	example	1	1.0000	0.0000	0.9968
S_1564	example	1	1.0000	0.0000	0.9385
S_1565	example	1	1.0000	0.0000	0.9984
S_1566	example	1	1.0000	0.0000	0.9933
S_1567	example	1	1.0000	0.0000	0.9968
S_1568	example	1	1.0000	0.0000	0.9575
S_1569	example	1	1.0000	0.0000	0.9115
S_157	example	1	1.0000	0.0000	0.9996
S_1570	example	1	1.0000	0.0000	0.9984
S_1571	example	1	1.0000	0.0000	0.9904
S_1572	example	1	1.0000	0.0000	0.5732
S_1573	example	1	1.0000	0.0000	0.9575
S_1574	example	1	1.0000	0.0000	0.9861
S_1575	example	1	1.0000	0.0000	0.9861
S_1576	example	1	1.0000	0.0000	0.9707
S_1577	example	1	1.0000	0.0000	0.8737
S_1578	example	1	1.0000	0.0000	0.9575
S_1579	example	1	1.0000	0.0000	0.9904
S_158	example	1	1.0000	0.0000	0.9954
S_1580	example	1	1.0000	0.0000	0.9933
S_1581	example	1	1.0000	0.0000	0.9968
S_1582	example	1	1.0000	0.0000	0.9798
S_1583	example	1	1.0000	0.0000	0.6708
S_1584	example	1	1.0000	0.0000	0.5732
S_1585	example	1	1.0000	0.0000	0.9798
S_1586	example	1	1.0000	0.0000	0.9904
S_1587	example	1	1.0000	0.0000	0.9385
S_1588	example	1	1.0000	0.0000	0.9115
S_1589	example	1	1.0000	0.0000	0.9933
S_159	example	1	1.0000	0.0000	0.9798
S_1590	example	1	1.0000	0.0000	0.6708
S_1591	example	1	1.0000	0.0000	0.9904
S_1592	example	1	1.0000	0.0000	0.9904
S_1593	example	1	1.0000	0.0000	0.9996
S_1594	example	1	1.0000	0.0000	0.9707
S_1595	example	1	1.0000	0.0000	0.9984
S_1596	example	1	1.0000	0.0000	0.9707
S_1597	example	1	1.0000	0.0000	0.5732
S_1598	example	1	1.0000	0.0000	0.9992
S_1599	example	1	1.0000	0.0000	0.9707
S_16	example	1	1.0000	0.0000	0.8737
S_160	example	1	1.0000	0.0000	0.9978
S_1600	example	1	1.0000	0.0000	0.9798
S_1601	example	1	1.0000	0.0000	0.9861
S_1602	example	1	1.0000	0.0000	0.9904
S_1603	example	1	1.0000	0.0000	0.9978
S_1604	example	1	1.0000	0.0000	0.9984
S_1605	example	1	1.0000	0.0000	0.7547
S_1606	example	1	1.0000	0.0000	0.9968
S_1607	example	1	1.0000	0.0000	0.8222
S_1608	example	1	1.0000	0.0000	0.9575
S_1609	example	1	1.0000	0.0000	0.9968
S_161	example	1	1.0000	0.0000	0.9996
S_1610	example	1	1.0000	0.0000	0.9575
S_1611	example	1	1.0000	0.0000	0.9575
S_1612	example	1	1.0000	0.0000	0.9904
S_1613	example	1	1.0000	0.0000	0.9385
S_1614	example	1	1.0000	0.0000	0.9904
S_1615	example	1	1.0000	0.0000	0.9904
S_1616	example	1	1.0000	0.0000	0.6708
S_1617	example	1	1.0000	0.0000	0.6708
S_1618	example	1	1.0000	0.0000	0.9933
S_1619	example	1	1.0000	0.0000	0.9984
S_162	example	1	1.0000	0.0000	0.7547
S_1620	example	1	1.0000	0.0000	0.5732
S_1621	example	1	1.0000	0.0000	0.9968
S_1622	example	1	1.0000	0.0000	0.8737
S_1623	example	1	1.0000	0.0000	0.9707
S_1624	example	1	1.0000	0.0000	0.9933
S_1625	example	1	1.0000	0.0000	0.9385
S_1626	example	1	1.0000	0.0000	0.9904
S_1627	example	1	1.0000	0.0000	0.9989
S_1628	example	1	1.0000	0.0000	0.9115
S_1629	example	1	1.0000	0.0000	0.9575
S_163	example	1	1.0000	0.0000	0.6708
S_1630	example	1	1.0000	0.0000	0.9978
S_1631	example	1	1.0000	0.0000	0.7547
S_1632	example	1	1.0000	0.0000	0.9996
S_1633	example	1	1.0000	0.0000	0.9798
S_1634	example	1	1.0000	0.0000	0.9904
S_1635	example	1	1.0000	0.0000	0.9115
S_1636	example	1	1.0000	0.0000	0.9575
S_1637	example	1	1.0000	0.0000	0.9861
S_1638	example	1	1.0000	0.0000	0.9861
S_1639	example	1	1.0000	0.0000	0.9968
S_164	example	1	1.0000	0.0000	0.8737
S_1640	example	1	1.0000	0.0000	0.9978
S_1641	example	1	1.0000	0.0000	0.9968
S_1642	example	1	1.0000	0.0000	0.9861
S_1643	example	1	1.0000	0.0000	0.9575
S_1644	example	1	1.0000	0.0000	0.9933
S_1645	example	1	1.0000	0.0000	0.9575
S_1646	example	1	1.0000	0.0000	0.9385
S_1647	example	1	1.0000	0.0000	0.9992
S_1648	example	1	1.0000	0.0000	0.9798
S_1649	example	1	1.0000	0.0000	0.9954
S_165	example	1	1.0000	0.0000	0.9575
S_1650	example	1	1.0000	0.0000	0.9904
S_1651	example	1	1.0000	0.0000	0.9861
S_1652	example	1	1.0000	0.0000	0.9115
S_1653	example	1	1.0000	0.0000	0.8222
S_1654	example	1	1.0000	0.0000	0.9798
S_1655	example	1	1.0000	0.0000	0.8737
S_1656	example	1	1.0000	0.0000	0.8222
S_1657	example	1	1.0000	0.0000	0.9385
S_1658	example	1	1.0000	0.0000	0.8737
S_1659	example	1	1.0000	0.0000	0.9385
S_166	example	1	1.0000	0.0000	0.8737
S_1660	example	1	1.0000	0.0000	0.9575
S_1661	example	1	1.0000	0.0000	0.9861
S_1662	example	1	1.0000	0.0000	0.9984
S_1663	example	1	1.0000	0.0000	0.9575
S_1664	example	1	1.0000	0.0000	0.6708
S_1665	example	1	1.0000	0.0000	0.9984
S_1666	example	1	1.0000	0.0000	0.5732
S_1667	example	1	1.0000	0.0000	0.9904
S_1668	example	1	1.0000	0.0000	0.9904
S_1669	example	1	1.0000	0.0000	0.9954
S_167	example	1	1.0000	0.0000	0.9707
S_1670	example	1	1.0000	0.0000	0.9904
S_1671	example	1	1.0000	0.0000	0.9707
S_1672	example	1	1.0000	0.0000	0.9575
S_1673	example	1	1.0000	0.0000	0.9954
S_1674	example	1	1.0000	0.0000	0.9933
S_1675	example	1	1.0000	0.0000	0.9798
S_1676	example	1	1.0000	0.0000	0.9989
S_1677	example	1	1.0000	0.0000	0.4683
S_1678	example	1	1.0000	0.0000	0.9115
S_1679	example	1	1.0000	0.0000	0.9992
S_168	example	1	1.0000	0.0000	0.9996
S_1680	example	1	1.0000	0.0000	0.9385
S_1681	example	1	1.0000	0.0000	0.9861
S_1682	example	1	1.0000	0.0000	0.9385
S_1683	example	1	1.0000	0.0000	0.7547
S_1684	example	1	1.0000	0.0000	0.7547
S_1685	example	1	1.0000	0.0000	0.9861
S_1687	example	1	1.0000	0.0000	0.9861
S_1688	example	1	1.0000	0.0000	0.9115
S_1689	example	1	1.0000	0.0000	0.9933
S_169	example	1	1.0000	0.0000	0.9978
S_1690	example	1	1.0000	0.0000	0.8737
S_1691	example	1	1.0000	0.0000	0.9707
S_1692	example	1	1.0000	0.0000	0.9798
S_1693	example	1	1.0000	0.0000	0.7547
S_1694	example	1	1.0000	0.0000	0.9978
S_1695	example	1	1.0000	0.0000	0.9978
S_1696	example	1	1.0000	0.0000	0.9978
S_1697	example	1	1.0000	0.0000	0.8737
S_1698	example	1	1.0000	0.0000	0.9861
S_1699	example	1	1.0000	0.0000	0.9707
S_17	example	1	1.0000	0.0000	0.9575
S_170	example	1	1.0000	0.0000	0.9904
S_1700	example	1	1.0000	0.0000	0.6708
S_1701	example	1	1.0000	0.0000	0.9989
S_1702	example	1	1.0000	0.0000	0.9904
S_1703	example	1	1.0000	0.0000	0.9968
S_1704	example	1	1.0000	0.0000	0.8737
S_1705	example	1	1.0000	0.0000	0.6708
S_1706	example	1	1.0000	0.0000	0.9115
S_1707	example	1	1.0000	0.0000	0.9904
S_1708	example	1	1.0000	0.0000	0.9798
S_1709	example	1	1.0000	0.0000	0.5732
S_171	example	1	1.0000	0.0000	0.8222
S_1710	example	1	1.0000	0.0000	0.9968
S_1711	example	1	1.0000	0.0000	0.9968
S_1712	example	1	1.0000	0.0000	0.9861
S_1713	example	1	1.0000	0.0000	0.5732
S_1714	example	1	1.0000	0.0000	0.9978
S_1715	example	1	1.0000	0.0000	0.9707
S_1716	example	1	1.0000	0.0000	0.9385
S_1717	example	1	1.0000	0.0000	0.9954
S_1718	example	1	1.0000	0.0000	0.9978
S_1719	example	1	1.0000	0.0000	0.9707
S_172	example	1	1.0000	0.0000	0.9904
S_1720	example	1	1.0000	0.0000	0.8222
S_1721	example	1	1.0000	0.0000	0.6708
S_1722	example	1	1.0000	0.0000	0.9984
S_1723	example	1	1.0000	0.0000	0.9861
S_1724	example	1	1.0000	0.0000	0.9115
S_1725	example	1	1.0000	0.0000	0.9992
S_1726	example	1	1.0000	0.0000	0.9984
S_1727	example	1	1.0000	0.0000	0.9989
S_1728	example	1	1.0000	0.0000	0.9707
S_1729	example	1	1.0000	0.0000	0.8737
S_173	example	1	1.0000	0.0000	0.8737
S_1730	example	1	1.0000	0.0000	0.9978
S_1731	example	1	1.0000	0.0000	0.9385
S_1732	example	1	1.0000	0.0000	0.9989
S_1733	example	1	1.0000	0.0000	0.9904
S_1734	example	1	1.0000	0.0000	0.9995
S_1735	example	1	1.0000	0.0000	0.9385
S_1736	example	1	1.0000	0.0000	0.8737
S_1737	example	1	1.0000	0.0000	0.9385
S_1738	example	1	1.0000	0.0000	0.9798
S_1739	example	1	1.0000	0.0000	0.9575
S_174	example	1	1.0000	0.0000	0.9904
S_1740	example	1	1.0000	0.0000	0.9798
S_1741	example	1	1.0000	0.0000	0.6708
S_1742	example	1	1.0000	0.0000	0.9385
S_1743	example	1	1.0000	0.0000	0.9861
S_1744	example	1	1.0000	0.0000	0.8737
S_1745	example	1	1.0000	0.0000	0.8222
S_1746	example	1	1.0000	0.0000	0.9933
S_1747	example	1	1.0000	0.0000	0.9707
S_1748	example	1	1.0000	0.0000	0.9954
S_1749	example	1	1.0000	0.0000	0.9798
S_175	example	1	1.0000	0.0000	0.9798
S_1750	example	1	1.0000	0.0000	0.9995
S_1751	example	1	1.0000	0.0000	0.8737
S_1752	example	1	1.0000	0.0000	0.9707
S_1753	example	1	1.0000	0.0000	0.9707
S_1754	example	1	1.0000	0.0000	0.9707
S_1755	example	1	1.0000	0.0000	0.9904
S_1756	example	1	1.0000	0.0000	0.9115
S_1757	example	1	1.0000	0.0000	0.9575
S_1758	example	1	1.0000	0.0000	0.9115
S_1759	example	1	1.0000	0.0000	0.8737
S_176	example	1	1.0000	0.0000	0.9385
S_1760	example	1	1.0000	0.0000	0.9968
S_1761	example	1	1.0000	0.0000	0.9904
S_1762	example	1	1.0000	0.0000	0.9115
S_1763	example	1	1.0000	0.0000	0.8222
S_1764	example	1	1.0000	0.0000	0.9978
S_1765	example	1	1.0000	0.0000	0.9954
S_1766	example	1	1.0000	0.0000	0.9933
S_1767	example	1	1.0000	0.0000	0.9954
S_1768	example	1	1.0000	0.0000	0.6708
S_1769	example	1	1.0000	0.0000	0.5732
S_177	example	1	1.0000	0.0000	0.9989
S_1770	example	1	1.0000	0.0000	0.9707
S_1771	example	1	1.0000	0.0000	0.9933
S_1772	example	1	1.0000	0.0000	0.8222
S_1773	example	1	1.0000	0.0000	0.9575
S_1774	example	1	1.0000	0.0000	0.5732
S_1775	example	1	1.0000	0.0000	0.9861
S_1776	example	1	1.0000	0.0000	0.9115
S_1777	example	1	1.0000	0.0000	0.9798
S_1778	example	1	1.0000	0.0000	0.8222
S_1779	example	1	1.0000	0.0000	0.9115
S_178	example	1	1.0000	0.0000	0.6708
S_1780	example	1	1.0000	0.0000	0.7547
S_1781	example	1	1.0000	0.0000	0.9861
S_1782	example	1	1.0000	0.0000	0.9575
S_1783	example	1	1.0000	0.0000	0.9707
S_1784	example	1	1.0000	0.0000	0.9992
S_1785	example	1	1.0000	0.0000	0.9115
S_1786	example	1	1.0000	0.0000	0.9575
S_1787	example	1	1.0000	0.0000	0.9861
S_1788	example	1	1.0000	0.0000	0.9798
S_1789	example	1	1.0000	0.0000	0.9933
S_179	example	1	1.0000	0.0000	0.9933
S_1790	example	1	1.0000	0.0000	0.9933
S_1791	example	1	1.0000	0.0000	0.9968
S_1792	example	1	1.0000	0.0000	0.9904
S_1793	example	1	1.0000	0.0000	0.9933
S_1794	example	1	1.0000	0.0000	0.8737
S_1795	example	1	1.0000	0.0000	0.9385
S_1796	example	1	1.0000	0.0000	0.9115
S_1797	example	1	1.0000	0.0000	0.9989
S_1798	example	1	1.0000	0.0000	0.9904
S_1799	example	1	1.0000	0.0000	0.9575
S_18	example	1	1.0000	0.0000	0.9385
S_180	example	1	1.0000	0.0000	0.8222
S_1800	example	1	1.0000	0.0000	0.9385
S_1801	example	1	1.0000	0.0000	0.8737
S_1802	example	1	1.0000	0.0000	0.6708
S_1803	example	1	1.0000	0.0000	0.9933
S_1804	example	1	1.0000	0.0000	0.9707
S_1805	example	1	1.0000	0.0000	0.9115
S_1806	example	1	1.0000	0.0000	0.8222
S_1807	example	1	1.0000	0.0000	0.9385
S_1808	example	1	1.0000	0.0000	0.9115
S_1809	example	1	1.0000	0.0000	0.9707
S_181	example	1	1.0000	0.0000	0.8222
S_1810	example	1	1.0000	0.0000	0.9707
S_1811	example	1	1.0000	0.0000	0.9997
S_1812	example	1	1.0000	0.0000	0.9707
S_1813	example	1	1.0000	0.0000	0.6708
S_1814	example	1	1.0000	0.0000	0.9978
S_1815	example	1	1.0000	0.0000	0.9861
S_1816	example	1	1.0000	0.0000	0.9575
S_1817	example	1	1.0000	0.0000	0.9861
S_1818	example	1	1.0000	0.0000	0.9798
S_1819	example	1	1.0000	0.0000	0.8737
S_182	example	1	1.0000	0.0000	0.8737
S_1820	example	1	1.0000	0.0000	0.9707
S_1821	example	1	1.0000	0.0000	0.9904
S_1822	example	1	1.0000	0.0000	0.9575
S_1823	example	1	1.0000	0.0000	0.9575
S_1824	example	1	1.0000	0.0000	0.9861
S_1825	example	1	1.0000	0.0000	0.9575
S_1826	example	1	1.0000	0.0000	0.9707
S_1827	example	1	1.0000	0.0000	0.9904
S_1828	example	1	1.0000	0.0000	0.9115
S_1829	example	1	1.0000	0.0000	0.9798
S_183	example	1	1.0000	0.0000	0.9115
S_1830	example	1	1.0000	0.0000	0.8737
S_1831	example	1	1.0000	0.0000	0.9968
S_1832	example	1	1.0000	0.0000	0.9861
S_1833	example	1	1.0000	0.0000	0.9861
S_1834	example	1	1.0000	0.0000	0.9904
S_1835	example	1	1.0000	0.0000	0.9996
S_1836	example	1	1.0000	0.0000	0.6708
S_1837	example	1	1.0000	0.0000	0.9115
S_1838	example	1	1.0000	0.0000	0.9904
S_1839	example	1	1.0000	0.0000	0.9984
S_184	example	1	1.0000	0.0000	0.9707
S_1840	example	1	1.0000	0.0000	0.9385
S_1841	example	1	1.0000	0.0000	0.9984
S_1842	example	1	1.0000	0.0000	0.9984
S_1843	example	1	1.0000	0.0000	0.9904
S_1844	example	1	1.0000	0.0000	0.7547
S_1845	example	1	1.0000	0.0000	0.9798
S_1846	example	1	1.0000	0.0000	0.9978
S_1847	example	1	1.0000	0.0000	0.9933
S_1848	example	1	1.0000	0.0000	0.9904
S_1849	example	1	1.0000	0.0000	0.9933
S_185	example	1	1.0000	0.0000	0.9861
S_1850	example	1	1.0000	0.0000	0.9385
S_1851	example	1	1.0000	0.0000	0.9904
S_1852	example	1	1.0000	0.0000	0.9798
S_1853	example	1	1.0000	0.0000	0.9115
S_1854	example	1	1.0000	0.0000	0.9861
S_1855	example	1	1.0000	0.0000	0.5732
S_1856	example	1	1.0000	0.0000	0.9385
S_1857	example	1	1.0000	0.0000	0.9998
S_1858	example	1	1.0000	0.0000	0.9385
S_1859	example	1	1.0000	0.0000	0.8222
S_186	example	1	1.0000	0.0000	0.9385
S_1860	example	1	1.0000	0.0000	0.9933
S_1861	example	1	1.0000	0.0000	0.8737
S_1862	example	1	1.0000	0.0000	0.9385
S_1863	example	1	1.0000	0.0000	0.9575
S_1864	example	1	1.0000	0.0000	0.9575
S_1865	example	1	1.0000	0.0000	0.9115
S_1866	example	1	1.0000	0.0000	0.8737
S_1867	example	1	1.0000	0.0000	0.9933
S_1868	example	1	1.0000	0.0000	0.9995
S_1869	example	1	1.0000	0.0000	0.8737
S_187	example	1	1.0000	0.0000	0.9904
S_1870	example	1	1.0000	0.0000	0.9933
S_1871	example	1	1.0000	0.0000	0.9115
S_1872	example	1	1.0000	0.0000	0.9968
S_1873	example	1	1.0000	0.0000	0.9984
S_1874	example	1	1.0000	0.0000	0.8222
S_1875	example	1	1.0000	0.0000	0.7547
S_1876	example	1	1.0000	0.0000	0.9575
S_1877	example	1	1.0000	0.0000	0.6708
S_1878	example	1	1.0000	0.0000	0.9861
S_1879	example	1	1.0000	0.0000	0.9992
S_188	example	1	1.0000	0.0000	0.9707
S_1880	example	1	1.0000	0.0000	0.9798
S_1881	example	1	1.0000	0.0000	0.9933
S_1882	example	1	1.0000	0.0000	0.9904
S_1883	example	1	1.0000	0.0000	0.9933
S_1884	example	1	1.0000	0.0000	0.3648
S_1885	example	1	1.0000	0.0000	0.9904
S_1886	example	1	1.0000	0.0000	0.8737
S_1887	example	1	1.0000	0.0000	0.9575
S_1888	example	1	1.0000	0.0000	0.9798
S_1889	example	1	1.0000	0.0000	0.8737
S_189	example	1	1.0000	0.0000	0.9385
S_1890	example	1	1.0000	0.0000	0.9575
S_1891	example	1	1.0000	0.0000	0.8222
S_1892	example	1	1.0000	0.0000	0.9933
S_1893	example	1	1.0000	0.0000	0.9385
S_1894	example	1	1.0000	0.0000	0.9798
S_1895	example	1	1.0000	0.0000	0.9385
S_1896	example	1	1.0000	0.0000	0.9978
S_1897	example	1	1.0000	0.0000	0.9989
S_1898	example	1	1.0000	0.0000	0.9984
S_1899	example	1	1.0000	0.0000	0.9904
S_19	example	1	1.0000	0.0000	0.8222
S_190	example	1	1.0000	0.0000	0.8737
S_1900	example	1	1.0000	0.0000	0.9798
S_1901	example	1	1.0000	0.0000	0.9385
S_1902	example	1	1.0000	0.0000	0.9575
S_1903	example	1	1.0000	0.0000	0.9798
S_1904	example	1	1.0000	0.0000	0.9904
S_1905	example	1	1.0000	0.0000	0.8222
S_1906	example	1	1.0000	0.0000	0.9575
S_1907	example	1	1.0000	0.0000	0.9904
S_1908	example	1	1.0000	0.0000	0.9954
S_1909	example	1	1.0000	0.0000	0.9707
S_191	example	1	1.0000	0.0000	0.4683
S_1910	example	1	1.0000	0.0000	0.8737
S_1911	example	1	1.0000	0.0000	0.9968
S_1912	example	1	1.0000	0.0000	0.9575
S_1913	example	1	1.0000	0.0000	0.9575
S_1914	example	1	1.0000	0.0000	0.9798
S_1915	example	1	1.0000	0.0000	0.9707
S_1916	example	1	1.0000	0.0000	0.9933
S_1917	example	1	1.0000	0.0000	0.9575
S_1918	example	1	1.0000	0.0000	0.8222
S_1919	example	1	1.0000	0.0000	0.8737
S_192	example	1	1.0000	0.0000	0.9954
S_1920	example	1	1.0000	0.0000	0.9707
S_1921	example	1	1.0000	0.0000	0.9984
S_1922	example	1	1.0000	0.0000	0.8737
S_1923	example	1	1.0000	0.0000	0.9798
S_1924	example	1	1.0000	0.0000	0.9978
S_1925	example	1	1.0000	0.0000	0.8222
S_1926	example	1	1.0000	0.0000	0.7547
S_1927	example	1	1.0000	0.0000	0.9798
S_1929	example	1	1.0000	0.0000	0.9798
S_193	example	1	1.0000	0.0000	0.9798
S_1930	example	1	1.0000	0.0000	0.9861
S_1931	example	1	1.0000	0.0000	0.9575
S_1932	example	1	1.0000	0.0000	0.9861
S_1933	example	1	1.0000	0.0000	0.8737
S_1934	example	1	1.0000	0.0000	0.9385
S_1935	example	1	1.0000	0.0000	0.9904
S_1936	example	1	1.0000	0.0000	0.9385
S_1937	example	1	1.0000	0.0000	0.8737
S_1938	example	1	1.0000	0.0000	0.9978
S_1939	example	1	1.0000	0.0000	0.9933
S_194	example	1	1.0000	0.0000	0.9707
S_1940	example	1	1.0000	0.0000	0.9954
S_1941	example	1	1.0000	0.0000	0.9798
S_1942	example	1	1.0000	0.0000	0.9115
S_1943	example	1	1.0000	0.0000	0.9904
S_1944	example	1	1.0000	0.0000	0.6708
S_1945	example	1	1.0000	0.0000	0.9984
S_1946	example	1	1.0000	0.0000	0.9707
S_1947	example	1	1.0000	0.0000	0.8737
S_1948	example	1	1.0000	0.0000	0.9385
S_1949	example	1	1.0000	0.0000	0.8222
S_195	example	1	1.0000	0.0000	0.9707
S_1950	example	1	1.0000	0.0000	0.9115
S_1951	example	1	1.0000	0.0000	0.9861
S_1952	example	1	1.0000	0.0000	0.9798
S_1953	example	1	1.0000	0.0000	0.9798
S_1954	example	1	1.0000	0.0000	0.9933
S_1955	example	1	1.0000	0.0000	0.6708
S_1956	example	1	1.0000	0.0000	0.9707
S_1957	example	1	1.0000	0.0000	0.9385
S_1958	example	1	1.0000	0.0000	0.4683
S_1959	example	1	1.0000	0.0000	0.9115
S_196	example	1	1.0000	0.0000	0.9861
S_1960	example	1	1.0000	0.0000	0.9798
S_1961	example	1	1.0000	0.0000	0.8222
S_1962	example	1	1.0000	0.0000	0.9798
S_1963	example	1	1.0000	0.0000	0.9933
S_1964	example	1	1.0000	0.0000	0.9385
S_1965	example	1	1.0000	0.0000	0.5732
S_1966	example	1	1.0000	0.0000	0.8737
S_1967	example	1	1.0000	0.0000	0.8737
S_1968	example	1	1.0000	0.0000	0.9904
S_1969	example	1	1.0000	0.0000	0.9575
S_197	example	1	1.0000	0.0000	0.9707
S_1970	example	1	1.0000	0.0000	0.9798
S_1971	example	1	1.0000	0.0000	0.9707
S_1972	example	1	1.0000	0.0000	0.6708
S_1973	example	1	1.0000	0.0000	0.9575
S_1974	example	1	1.0000	0.0000	0.8737
S_1975	example	1	1.0000	0.0000	0.9861
S_1976	example	1	1.0000	0.0000	0.9861
S_1977	example	1	1.0000	0.0000	0.9861
S_1978	example	1	1.0000	0.0000	0.9954
S_1979	example	1	1.0000	0.0000	0.9575
S_198	example	1	1.0000	0.0000	0.9575
S_1980	example	1	1.0000	0.0000	0.9933
S_1981	example	1	1.0000	0.0000	0.7547
S_1982	example	1	1.0000	0.0000	0.9707
S_1983	example	1	1.0000	0.0000	0.8737
S_1984	example	1	1.0000	0.0000	0.9575
S_1985	example	1	1.0000	0.0000	0.9707
S_1986	example	1	1.0000	0.0000	0.9707
S_1987	example	1	1.0000	0.0000	0.6708
S_1988	example	1	1.0000	0.0000	0.9115
S_1989	example	1	1.0000	0.0000	0.9984
S_199	example	1	1.0000	0.0000	0.9989
S_1990	example	1	1.0000	0.0000	0.9798
S_1991	example	1	1.0000	0.0000	0.9798
S_1992	example	1	1.0000	0.0000	0.9798
S_1993	example	1	1.0000	0.0000	0.9707
S_1994	example	1	1.0000	0.0000	0.9385
S_1995	example	1	1.0000	0.0000	0.9968
S_1996	example	1	1.0000	0.0000	0.9385
S_1997	example	1	1.0000	0.0000	0.9798
S_1998	example	1	1.0000	0.0000	0.8222
S_1999	example	1	1.0000	0.0000	0.9575
S_2	example	1	1.0000	0.0000	0.8222
S_20	example	1	1.0000	0.0000	0.9933
S_200	example	1	1.0000	0.0000	0.9115
S_2000	example	1	1.0000	0.0000	0.9954
S_2001	example	1	1.0000	0.0000	0.8737
S_2002	example	1	1.0000	0.0000	0.9115
S_2003	example	1	1.0000	0.0000	0.9385
S_2004	example	1	1.0000	0.0000	0.9115
S_2005	example	1	1.0000	0.0000	0.9707
S_2006	example	1	1.0000	0.0000	0.7547
S_2007	example	1	1.0000	0.0000	0.8737
S_2008	example	1	1.0000	0.0000	0.9984
S_2009	example	1	1.0000	0.0000	0.9904
S_201	example	1	1.0000	0.0000	0.8737
S_2010	example	1	1.0000	0.0000	0.9798
S_2011	example	1	1.0000	0.0000	0.9115
S_2012	example	1	1.0000	0.0000	0.7547
S_2013	example	1	1.0000	0.0000	0.9904
S_2014	example	1	1.0000	0.0000	0.9798
S_2015	example	1	1.0000	0.0000	0.9115
S_2016	example	1	1.0000	0.0000	0.9954
S_2017	example	1	1.0000	0.0000	0.9861
S_2018	example	1	1.0000	0.0000	0.9385
S_2019	example	1	1.0000	0.0000	0.9933
S_202	example	1	1.0000	0.0000	0.9798
S_2020	example	1	1.0000	0.0000	0.9978
S_2021	example	1	1.0000	0.0000	0.9997
S_2022	example	1	1.0000	0.0000	0.9575
S_2023	example	1	1.0000	0.0000	0.9978
S_2024	example	1	1.0000	0.0000	0.9385
S_2025	example	1	1.0000	0.0000	0.9798
S_2026	example	1	1.0000	0.0000	0.8737
S_2027	example	1	1.0000	0.0000	0.8222
S_2028	example	1	1.0000	0.0000	0.9575
S_2029	example	1	1.0000	0.0000	0.9984
S_203	example	1	1.0000	0.0000	0.9707
S_2030	example	1	1.0000	0.0000	0.9575
S_2031	example	1	1.0000	0.0000	0.8737
S_2032	example	1	1.0000	0.0000	0.9115
S_2033	example	1	1.0000	0.0000	0.9798
