mutation_id	sample_id	cluster_id	cellular_prevalence	cellular_prevalence_std	cluster_assignment_prob
S_3336	example	1	1.0000	0.0000	0.9446
S_3337	example	1	1.0000	0.0000	0.9914
S_3338	example	1	1.0000	0.0000	0.9974
S_3339	example	1	1.0000	0.0000	0.9702
S_334	example	1	1.0000	0.0000	0.9750
S_3340	example	1	1.0000	0.0000	0.9961
S_3341	example	1	1.0000	0.0000	0.8122
S_3342	example	1	1.0000	0.0000	0.9238
S_3343	example	1	1.0000	0.0000	0.9710
S_3344	example	1	1.0000	0.0000	0.9867
S_3345	example	1	1.0000	0.0000	0.8991
S_3346	example	1	1.0000	0.0000	0.8031
S_3347	example	1	1.0000	0.0000	0.9823
S_3348	example	1	1.0000	0.0000	0.9356
S_3349	example	1	1.0000	0.0000	0.9903
S_335	example	1	1.0000	0.0000	0.8801
S_3350	example	1	1.0000	0.0000	0.9245
S_3351	example	1	1.0000	0.0000	0.9869
S_3352	example	1	1.0000	0.0000	0.6029
S_3353	example	1	1.0000	0.0000	0.8788
S_3354	example	1	1.0000	0.0000	0.9989
S_3355	example	1	1.0000	0.0000	0.9755
S_3356	example	1	1.0000	0.0000	0.9786
S_3357	example	1	1.0000	0.0000	0.9351
S_3358	example	1	1.0000	0.0000	0.9988
S_3359	example	1	1.0000	0.0000	0.6966
S_336	example	1	1.0000	0.0000	0.9989
S_3360	example	1	1.0000	0.0000	0.9446
S_3361	example	1	1.0000	0.0000	0.9970
S_3362	example	1	1.0000	0.0000	0.9952
S_3363	example	1	1.0000	0.0000	0.9526
S_3364	example	1	1.0000	0.0000	0.8062
S_3365	example	1	1.0000	0.0000	0.9955
S_3366	example	1	1.0000	0.0000	0.9962
S_3367	example	1	1.0000	0.0000	0.9916
S_3368	example	1	1.0000	0.0000	0.9993
S_3369	example	1	1.0000	0.0000	0.9345
S_337	example	1	1.0000	0.0000	0.9788
S_3370	example	1	1.0000	0.0000	0.9983
S_3371	example	1	1.0000	0.0000	0.9981
S_3372	example	1	1.0000	0.0000	0.7296
S_3373	example	1	1.0000	0.0000	0.9990
S_3374	example	1	1.0000	0.0000	0.8983
S_3375	example	1	1.0000	0.0000	0.9978
S_3376	example	1	1.0000	0.0000	0.9872
S_3377	example	1	1.0000	0.0000	0.8775
S_3378	example	1	1.0000	0.0000	0.9851
S_3379	example	1	1.0000	0.0000	0.9934
S_338	example	1	1.0000	0.0000	0.8974
S_3381	example	1	1.0000	0.0000	0.9739
S_3382	example	1	1.0000	0.0000	0.9781
S_3383	example	1	1.0000	0.0000	0.9997
S_3384	example	1	1.0000	0.0000	0.9991
S_3385	example	1	1.0000	0.0000	0.9998
S_3386	example	1	1.0000	0.0000	0.9755
S_3387	example	1	1.0000	0.0000	0.9981
S_3388	example	1	1.0000	0.0000	0.9968
S_3389	example	1	1.0000	0.0000	0.7563
S_339	example	1	1.0000	0.0000	0.9976
S_3390	example	1	1.0000	0.0000	0.9527
S_3391	example	1	1.0000	0.0000	0.9529
S_3392	example	1	1.0000	0.0000	0.9651
S_3393	example	1	1.0000	0.0000	0.9234
S_3394	example	1	1.0000	0.0000	0.9998
S_3395	example	1	1.0000	0.0000	0.9941
S_3396	example	1	1.0000	0.0000	0.9238
S_3397	example	1	1.0000	0.0000	0.9969
S_3398	example	1	1.0000	0.0000	0.9927
S_3399	example	1	1.0000	0.0000	0.9841
S_34	example	1	1.0000	0.0000	0.8467
S_340	example	1	1.0000	0.0000	0.9991
S_3400	example	1	1.0000	0.0000	0.9592
S_3401	example	1	1.0000	0.0000	0.9992
S_3402	example	1	1.0000	0.0000	0.8615
S_3403	example	1	1.0000	0.0000	0.9525
S_3404	example	1	1.0000	0.0000	0.9662
S_3405	example	1	1.0000	0.0000	0.9783
S_3406	example	1	1.0000	0.0000	0.9892
S_3407	example	1	1.0000	0.0000	0.9954
S_3408	example	1	1.0000	0.0000	0.9956
S_3409	example	1	1.0000	0.0000	0.9706
S_3410	example	1	1.0000	0.0000	0.8176
S_3411	example	1	1.0000	0.0000	0.6105
S_3412	example	1	1.0000	0.0000	0.8825
S_3413	example	1	1.0000	0.0000	0.9978
S_3414	example	1	1.0000	0.0000	0.9973
S_3415	example	1	1.0000	0.0000	0.9965
S_3416	example	1	1.0000	0.0000	0.9923
S_3417	example	1	1.0000	0.0000	0.9999
S_3418	example	1	1.0000	0.0000	0.9982
S_342	example	1	1.0000	0.0000	0.9528
S_3420	example	1	1.0000	0.0000	0.7953
S_3421	example	1	1.0000	0.0000	0.9445
S_3422	example	1	1.0000	0.0000	0.8581
S_3423	example	1	1.0000	0.0000	0.9953
S_3424	example	1	1.0000	0.0000	0.9531
S_3425	example	1	1.0000	0.0000	0.9830
S_3426	example	1	1.0000	0.0000	0.9245
S_3427	example	1	1.0000	0.0000	0.5713
S_3428	example	1	1.0000	0.0000	0.9970
S_3429	example	1	1.0000	0.0000	0.9653
S_343	example	1	1.0000	0.0000	0.9985
S_3430	example	1	1.0000	0.0000	0.9983
S_3432	example	1	1.0000	0.0000	0.5567
S_3433	example	1	1.0000	0.0000	0.9249
S_3434	example	1	1.0000	0.0000	0.9905
S_3436	example	1	1.0000	0.0000	0.9987
S_3437	example	1	1.0000	0.0000	0.9710
S_3438	example	1	1.0000	0.0000	0.9117
S_3439	example	1	1.0000	0.0000	0.9950
S_344	example	1	1.0000	0.0000	0.9892
S_3440	example	1	1.0000	0.0000	0.9988
S_3441	example	1	1.0000	0.0000	0.6595
S_3443	example	1	1.0000	0.0000	0.9961
S_3444	example	1	1.0000	0.0000	0.9783
S_3445	example	1	1.0000	0.0000	0.9869
S_3446	example	1	1.0000	0.0000	0.9913
S_3447	example	1	1.0000	0.0000	0.9972
S_3448	example	1	1.0000	0.0000	0.9912
S_3449	example	1	1.0000	0.0000	0.9995
S_345	example	1	1.0000	0.0000	0.9918
S_3450	example	1	1.0000	0.0000	0.9881
S_3451	example	1	1.0000	0.0000	0.9941
S_3452	example	1	1.0000	0.0000	0.9997
S_3453	example	1	1.0000	0.0000	0.7475
S_3455	example	1	1.0000	0.0000	0.9748
S_3456	example	1	1.0000	0.0000	0.9914
S_3457	example	1	1.0000	0.0000	0.9978
S_3458	example	1	1.0000	0.0000	0.9806
S_3459	example	1	1.0000	0.0000	0.9851
S_346	example	1	1.0000	0.0000	0.9653
S_3460	example	1	1.0000	0.0000	0.9528
S_3461	example	1	1.0000	0.0000	0.9894
S_3462	example	1	1.0000	0.0000	0.9349
S_3463	example	1	1.0000	0.0000	0.9600
S_3464	example	1	1.0000	0.0000	0.8615
S_3465	example	1	1.0000	0.0000	0.9448
S_3466	example	1	1.0000	0.0000	0.9242
S_3467	example	1	1.0000	0.0000	0.9987
S_3468	example	1	1.0000	0.0000	0.9706
S_3469	example	1	1.0000	0.0000	0.9447
S_347	example	1	1.0000	0.0000	0.9973
S_3470	example	1	1.0000	0.0000	0.8983
S_3471	example	1	1.0000	0.0000	0.9750
S_3472	example	1	1.0000	0.0000	0.9988
S_3473	example	1	1.0000	0.0000	0.9956
S_3474	example	1	1.0000	0.0000	0.8176
S_3475	example	1	1.0000	0.0000	0.8176
S_3476	example	1	1.0000	0.0000	0.8176
S_3477	example	1	1.0000	0.0000	0.5629
S_3478	example	1	1.0000	0.0000	0.9944
S_3479	example	1	1.0000	0.0000	0.8974
S_348	example	1	1.0000	0.0000	0.7122
S_3480	example	1	1.0000	0.0000	0.9786
S_3482	example	1	1.0000	0.0000	0.9994
S_3483	example	1	1.0000	0.0000	0.9922
S_3484	example	1	1.0000	0.0000	0.9980
S_3485	example	1	1.0000	0.0000	0.9527
S_3486	example	1	1.0000	0.0000	0.9708
S_3487	example	1	1.0000	0.0000	0.9979
S_3488	example	1	1.0000	0.0000	0.9702
S_3489	example	1	1.0000	0.0000	0.9957
S_349	example	1	1.0000	0.0000	0.7296
S_3490	example	1	1.0000	0.0000	0.9960
S_3491	example	1	1.0000	0.0000	0.9245
S_3492	example	1	1.0000	0.0000	0.7604
S_3493	example	1	1.0000	0.0000	0.9708
S_3494	example	1	1.0000	0.0000	0.4913
S_3495	example	1	1.0000	0.0000	0.7247
S_3496	example	1	1.0000	0.0000	0.9905
S_3497	example	1	1.0000	0.0000	0.9987
S_3498	example	1	1.0000	0.0000	0.9943
S_3499	example	1	1.0000	0.0000	0.9600
S_35	example	1	1.0000	0.0000	0.9598
S_350	example	1	1.0000	0.0000	0.9961
S_3500	example	1	1.0000	0.0000	0.9949
S_3501	example	1	1.0000	0.0000	0.6418
S_3502	example	1	1.0000	0.0000	0.9932
S_3503	example	1	1.0000	0.0000	0.9666
S_3504	example	1	1.0000	0.0000	0.9117
S_3505	example	1	1.0000	0.0000	0.9966
S_3506	example	1	1.0000	0.0000	0.9989
S_3507	example	1	1.0000	0.0000	0.9907
S_3508	example	1	1.0000	0.0000	0.9351
S_3509	example	1	1.0000	0.0000	0.9447
S_351	example	1	1.0000	0.0000	0.9360
S_3510	example	1	1.0000	0.0000	0.9874
S_3511	example	1	1.0000	0.0000	0.9992
S_3512	example	1	1.0000	0.0000	0.9888
S_3513	example	1	1.0000	0.0000	0.9905
S_3514	example	1	1.0000	0.0000	0.9988
S_3515	example	1	1.0000	0.0000	0.9934
S_3516	example	1	1.0000	0.0000	0.9981
S_3517	example	1	1.0000	0.0000	0.9899
S_3518	example	1	1.0000	0.0000	0.8748
S_3519	example	1	1.0000	0.0000	0.9932
S_3520	example	1	1.0000	0.0000	0.8503
S_3521	example	1	1.0000	0.0000	0.9956
S_3522	example	1	1.0000	0.0000	0.9950
S_3523	example	1	1.0000	0.0000	0.9944
S_3524	example	1	1.0000	0.0000	0.9932
S_3525	example	1	1.0000	0.0000	0.9851
S_3526	example	1	1.0000	0.0000	0.9446
S_3527	example	1	1.0000	0.0000	0.9349
S_3528	example	1	1.0000	0.0000	0.9990
S_3529	example	1	1.0000	0.0000	0.9885
S_353	example	1	1.0000	0.0000	0.9988
S_3531	example	1	1.0000	0.0000	0.9890
S_3532	example	1	1.0000	0.0000	0.8801
S_3533	example	1	1.0000	0.0000	0.9793
S_3534	example	1	1.0000	0.0000	0.8202
S_3535	example	1	1.0000	0.0000	0.9995
S_3536	example	1	1.0000	0.0000	0.9755
S_3537	example	1	1.0000	0.0000	0.5314
S_3538	example	1	1.0000	0.0000	0.9818
S_3539	example	1	1.0000	0.0000	0.9923
S_354	example	1	1.0000	0.0000	1.0000
S_3540	example	1	1.0000	0.0000	0.9938
S_3542	example	1	1.0000	0.0000	0.9249
S_3543	example	1	1.0000	0.0000	0.9760
S_3544	example	1	1.0000	0.0000	0.9960
S_3545	example	1	1.0000	0.0000	0.9255
S_3546	example	1	1.0000	0.0000	0.8661
S_3547	example	1	1.0000	0.0000	0.9651
S_3548	example	1	1.0000	0.0000	0.9448
S_3549	example	1	1.0000	0.0000	0.9527
S_355	example	1	1.0000	0.0000	0.9834
S_3550	example	1	1.0000	0.0000	0.9602
S_3551	example	1	1.0000	0.0000	0.8775
S_3552	example	1	1.0000	0.0000	0.9528
S_3553	example	1	1.0000	0.0000	0.9989
S_3554	example	1	1.0000	0.0000	0.9360
S_3555	example	1	1.0000	0.0000	0.9355
S_3556	example	1	1.0000	0.0000	0.9702
S_3557	example	1	1.0000	0.0000	0.9818
S_3558	example	1	1.0000	0.0000	0.9980
S_3559	example	1	1.0000	0.0000	0.9893
S_356	example	1	1.0000	0.0000	0.9888
S_3560	example	1	1.0000	0.0000	0.9967
S_3561	example	1	1.0000	0.0000	0.9867
S_3562	example	1	1.0000	0.0000	0.9592
S_3563	example	1	1.0000	0.0000	0.9839
S_3564	example	1	1.0000	0.0000	0.9823
S_3565	example	1	1.0000	0.0000	0.9783
S_3566	example	1	1.0000	0.0000	0.9985
S_3567	example	1	1.0000	0.0000	0.7889
S_3568	example	1	1.0000	0.0000	0.9932
S_3569	example	1	1.0000	0.0000	0.9356
S_357	example	1	1.0000	0.0000	0.9975
S_3570	example	1	1.0000	0.0000	0.9981
S_3571	example	1	1.0000	0.0000	0.7144
S_3572	example	1	1.0000	0.0000	0.9977
S_3573	example	1	1.0000	0.0000	0.9351
S_3574	example	1	1.0000	0.0000	0.6616
S_3575	example	1	1.0000	0.0000	0.9994
S_3576	example	1	1.0000	0.0000	0.9990
S_3577	example	1	1.0000	0.0000	0.9591
S_3578	example	1	1.0000	0.0000	0.9843
S_3579	example	1	1.0000	0.0000	0.9111
S_358	example	1	1.0000	0.0000	0.9943
S_3580	example	1	1.0000	0.0000	0.9846
S_3581	example	1	1.0000	0.0000	0.4913
S_3582	example	1	1.0000	0.0000	0.9846
S_3583	example	1	1.0000	0.0000	0.9143
S_3584	example	1	1.0000	0.0000	0.9595
S_3585	example	1	1.0000	0.0000	0.8251
S_3586	example	1	1.0000	0.0000	0.7020
S_3587	example	1	1.0000	0.0000	0.9996
S_3588	example	1	1.0000	0.0000	0.9941
S_3589	example	1	1.0000	0.0000	0.8647
S_359	example	1	1.0000	0.0000	0.9894
S_3590	example	1	1.0000	0.0000	0.9896
S_3591	example	1	1.0000	0.0000	0.9948
S_3592	example	1	1.0000	0.0000	0.9885
S_3593	example	1	1.0000	0.0000	0.9957
S_3594	example	1	1.0000	0.0000	0.9598
S_3595	example	1	1.0000	0.0000	0.9252
S_3596	example	1	1.0000	0.0000	0.4913
S_3597	example	1	1.0000	0.0000	0.9881
S_3598	example	1	1.0000	0.0000	0.9973
S_3599	example	1	1.0000	0.0000	0.9955
S_36	example	1	1.0000	0.0000	0.9966
S_360	example	1	1.0000	0.0000	0.9980
S_3600	example	1	1.0000	0.0000	0.8801
S_3601	example	1	1.0000	0.0000	0.6966
S_3602	example	1	1.0000	0.0000	0.9750
S_3603	example	1	1.0000	0.0000	0.9975
S_3604	example	1	1.0000	0.0000	0.9696
S_3605	example	1	1.0000	0.0000	0.9867
S_3606	example	1	1.0000	0.0000	0.7889
S_3607	example	1	1.0000	0.0000	0.9846
S_3608	example	1	1.0000	0.0000	0.9700
S_3609	example	1	1.0000	0.0000	0.9993
S_3610	example	1	1.0000	0.0000	0.9995
S_3611	example	1	1.0000	0.0000	0.9967
S_3612	example	1	1.0000	0.0000	0.9994
S_3613	example	1	1.0000	0.0000	0.8615
S_3614	example	1	1.0000	0.0000	0.9122
S_3615	example	1	1.0000	0.0000	0.9912
S_3616	example	1	1.0000	0.0000	0.9872
S_3617	example	1	1.0000	0.0000	0.9122
S_3618	example	1	1.0000	0.0000	0.6386
S_3619	example	1	1.0000	0.0000	0.9358
S_362	example	1	1.0000	0.0000	0.7922
S_3620	example	1	1.0000	0.0000	0.9996
S_3621	example	1	1.0000	0.0000	0.9358
S_3622	example	1	1.0000	0.0000	0.7984
S_3623	example	1	1.0000	0.0000	0.9976
S_3624	example	1	1.0000	0.0000	0.9999
S_3625	example	1	1.0000	0.0000	0.9823
S_3626	example	1	1.0000	0.0000	0.9981
S_3627	example	1	1.0000	0.0000	0.9528
S_3628	example	1	1.0000	0.0000	0.9987
S_3629	example	1	1.0000	0.0000	0.9994
S_363	example	1	1.0000	0.0000	0.9909
S_3631	example	1	1.0000	0.0000	0.9128
S_3632	example	1	1.0000	0.0000	0.9843
S_3633	example	1	1.0000	0.0000	0.9655
S_3634	example	1	1.0000	0.0000	0.9865
S_3635	example	1	1.0000	0.0000	0.9818
S_3636	example	1	1.0000	0.0000	0.9255
S_3637	example	1	1.0000	0.0000	0.8801
S_3638	example	1	1.0000	0.0000	0.8788
S_3639	example	1	1.0000	0.0000	0.9867
S_364	example	1	1.0000	0.0000	0.9830
S_3640	example	1	1.0000	0.0000	0.9992
S_3641	example	1	1.0000	0.0000	0.9657
S_3642	example	1	1.0000	0.0000	0.9783
S_3643	example	1	1.0000	0.0000	0.9345
S_3644	example	1	1.0000	0.0000	0.6029
S_3645	example	1	1.0000	0.0000	0.6179
S_3646	example	1	1.0000	0.0000	0.9865
S_3647	example	1	1.0000	0.0000	0.9999
S_3648	example	1	1.0000	0.0000	0.8974
S_3649	example	1	1.0000	0.0000	0.9956
S_365	example	1	1.0000	0.0000	0.9447
S_3650	example	1	1.0000	0.0000	0.7604
S_3651	example	1	1.0000	0.0000	0.9909
S_3652	example	1	1.0000	0.0000	0.9974
S_3653	example	1	1.0000	0.0000	0.9998
S_3654	example	1	1.0000	0.0000	0.6179
S_3655	example	1	1.0000	0.0000	0.9989
S_3656	example	1	1.0000	0.0000	0.9133
S_3657	example	1	1.0000	0.0000	0.9995
S_3658	example	1	1.0000	0.0000	0.9974
S_3659	example	1	1.0000	0.0000	0.7090
S_366	example	1	1.0000	0.0000	0.9974
S_3660	example	1	1.0000	0.0000	0.9965
S_3661	example	1	1.0000	0.0000	0.6418
S_3662	example	1	1.0000	0.0000	0.9950
S_3663	example	1	1.0000	0.0000	0.9853
S_3664	example	1	1.0000	0.0000	0.9757
S_3665	example	1	1.0000	0.0000	0.4940
S_3666	example	1	1.0000	0.0000	0.9755
S_3667	example	1	1.0000	0.0000	0.9446
S_3668	example	1	1.0000	0.0000	0.9529
S_3669	example	1	1.0000	0.0000	0.6616
S_367	example	1	1.0000	0.0000	0.9355
S_3670	example	1	1.0000	0.0000	0.9527
S_3671	example	1	1.0000	0.0000	0.9786
S_3673	example	1	1.0000	0.0000	0.9985
S_3674	example	1	1.0000	0.0000	0.7782
S_3675	example	1	1.0000	0.0000	0.9790
S_3676	example	1	1.0000	0.0000	0.9655
S_3677	example	1	1.0000	0.0000	0.9976
S_3678	example	1	1.0000	0.0000	0.9952
S_3679	example	1	1.0000	0.0000	0.8448
S_368	example	1	1.0000	0.0000	0.9992
S_3680	example	1	1.0000	0.0000	0.9872
S_3681	example	1	1.0000	0.0000	0.9786
S_3682	example	1	1.0000	0.0000	0.9813
S_3683	example	1	1.0000	0.0000	0.9965
S_3684	example	1	1.0000	0.0000	0.9907
S_3685	example	1	1.0000	0.0000	0.9795
S_3686	example	1	1.0000	0.0000	0.9977
S_3687	example	1	1.0000	0.0000	0.9982
S_3688	example	1	1.0000	0.0000	0.9996
S_3689	example	1	1.0000	0.0000	0.9657
S_369	example	1	1.0000	0.0000	0.9788
S_3690	example	1	1.0000	0.0000	0.9704
S_3691	example	1	1.0000	0.0000	0.9105
S_3692	example	1	1.0000	0.0000	0.9242
S_3693	example	1	1.0000	0.0000	0.9998
S_3694	example	1	1.0000	0.0000	0.9892
S_3695	example	1	1.0000	0.0000	0.9117
S_3696	example	1	1.0000	0.0000	0.8013
S_3697	example	1	1.0000	0.0000	0.9846
S_3698	example	1	1.0000	0.0000	0.9918
S_3699	example	1	1.0000	0.0000	0.9974
S_37	example	1	1.0000	0.0000	0.9972
S_370	example	1	1.0000	0.0000	0.8974
S_3700	example	1	1.0000	0.0000	0.9595
S_3701	example	1	1.0000	0.0000	0.9967
S_3702	example	1	1.0000	0.0000	0.9249
S_3703	example	1	1.0000	0.0000	0.9238
S_3704	example	1	1.0000	0.0000	0.8615
S_3705	example	1	1.0000	0.0000	0.9825
S_3706	example	1	1.0000	0.0000	0.9997
S_3707	example	1	1.0000	0.0000	0.8813
S_3708	example	1	1.0000	0.0000	0.9969
S_3709	example	1	1.0000	0.0000	0.9961
S_3710	example	1	1.0000	0.0000	0.8775
S_3711	example	1	1.0000	0.0000	0.9899
S_3712	example	1	1.0000	0.0000	0.9946
S_3713	example	1	1.0000	0.0000	0.9863
S_3714	example	1	1.0000	0.0000	0.9936
S_3715	example	1	1.0000	0.0000	0.9526
S_3716	example	1	1.0000	0.0000	0.9998
S_3717	example	1	1.0000	0.0000	0.9816
S_3718	example	1	1.0000	0.0000	0.9956
S_3719	example	1	1.0000	0.0000	0.6851
S_372	example	1	1.0000	0.0000	0.9996
S_3720	example	1	1.0000	0.0000	0.9967
S_3721	example	1	1.0000	0.0000	0.9992
S_3722	example	1	1.0000	0.0000	1.0000
S_3723	example	1	1.0000	0.0000	0.9447
S_3724	example	1	1.0000	0.0000	0.9122
S_3725	example	1	1.0000	0.0000	0.9888
S_3726	example	1	1.0000	0.0000	0.9600
S_3727	example	1	1.0000	0.0000	0.9920
S_3728	example	1	1.0000	0.0000	0.8801
S_3729	example	1	1.0000	0.0000	0.9890
S_373	example	1	1.0000	0.0000	0.7854
S_3730	example	1	1.0000	0.0000	0.9848
S_3731	example	1	1.0000	0.0000	0.9983
S_3732	example	1	1.0000	0.0000	0.9790
S_3733	example	1	1.0000	0.0000	0.9946
S_3734	example	1	1.0000	0.0000	0.9865
S_3735	example	1	1.0000	0.0000	0.9912
S_3736	example	1	1.0000	0.0000	0.9790
S_3737	example	1	1.0000	0.0000	0.9944
S_3738	example	1	1.0000	0.0000	0.9867
S_3739	example	1	1.0000	0.0000	0.9851
S_374	example	1	1.0000	0.0000	0.9998
S_3740	example	1	1.0000	0.0000	0.8364
S_3741	example	1	1.0000	0.0000	0.9940
S_3742	example	1	1.0000	0.0000	0.9974
S_3744	example	1	1.0000	0.0000	0.9746
S_3745	example	1	1.0000	0.0000	0.9753
S_3746	example	1	1.0000	0.0000	0.9867
S_3747	example	1	1.0000	0.0000	0.9746
S_3748	example	1	1.0000	0.0000	0.9989
S_3749	example	1	1.0000	0.0000	0.7854
S_375	example	1	1.0000	0.0000	0.8407
S_3750	example	1	1.0000	0.0000	0.9811
S_3751	example	1	1.0000	0.0000	0.9603
S_3752	example	1	1.0000	0.0000	0.4721
S_3753	example	1	1.0000	0.0000	0.9823
S_3754	example	1	1.0000	0.0000	0.9984
S_3755	example	1	1.0000	0.0000	0.9706
S_3756	example	1	1.0000	0.0000	0.9976
S_3757	example	1	1.0000	0.0000	0.9869
S_3758	example	1	1.0000	0.0000	0.9527
S_3759	example	1	1.0000	0.0000	0.9981
S_376	example	1	1.0000	0.0000	0.7472
S_3760	example	1	1.0000	0.0000	0.5543
S_3761	example	1	1.0000	0.0000	0.9813
S_3762	example	1	1.0000	0.0000	0.9981
S_3763	example	1	1.0000	0.0000	0.9249
S_3764	example	1	1.0000	0.0000	0.9997
S_3765	example	1	1.0000	0.0000	0.9358
S_3766	example	1	1.0000	0.0000	0.9226
S_3767	example	1	1.0000	0.0000	0.9892
S_3768	example	1	1.0000	0.0000	0.9923
S_3769	example	1	1.0000	0.0000	0.9997
S_377	example	1	1.0000	0.0000	0.9998
S_3770	example	1	1.0000	0.0000	0.9938
S_3771	example	1	1.0000	0.0000	0.6092
S_3772	example	1	1.0000	0.0000	0.9744
S_3773	example	1	1.0000	0.0000	0.9597
S_3774	example	1	1.0000	0.0000	0.9986
S_3775	example	1	1.0000	0.0000	0.9788
S_3776	example	1	1.0000	0.0000	0.9965
S_3777	example	1	1.0000	0.0000	0.9989
S_3778	example	1	1.0000	0.0000	0.9943
S_3779	example	1	1.0000	0.0000	0.9966
S_378	example	1	1.0000	0.0000	0.9985
S_3780	example	1	1.0000	0.0000	0.9598
S_3781	example	1	1.0000	0.0000	0.9993
S_3782	example	1	1.0000	0.0000	0.9968
S_3783	example	1	1.0000	0.0000	0.9992
S_3784	example	1	1.0000	0.0000	0.9980
S_3785	example	1	1.0000	0.0000	0.9984
S_3786	example	1	1.0000	0.0000	0.9985
S_3787	example	1	1.0000	0.0000	0.9242
S_3788	example	1	1.0000	0.0000	0.9825
S_3789	example	1	1.0000	0.0000	0.9858
S_379	example	1	1.0000	0.0000	0.9922
S_3790	example	1	1.0000	0.0000	0.9969
S_3791	example	1	1.0000	0.0000	0.9813
S_3792	example	1	1.0000	0.0000	0.9890
S_3793	example	1	1.0000	0.0000	0.9355
S_3794	example	1	1.0000	0.0000	0.9528
S_3795	example	1	1.0000	0.0000	0.8176
S_3796	example	1	1.0000	0.0000	0.9712
S_3797	example	1	1.0000	0.0000	0.9700
S_3798	example	1	1.0000	0.0000	0.6347
S_3799	example	1	1.0000	0.0000	0.9867
S_38	example	1	1.0000	0.0000	0.9965
S_380	example	1	1.0000	0.0000	0.9991
S_3800	example	1	1.0000	0.0000	0.8563
S_3801	example	1	1.0000	0.0000	0.9851
S_3802	example	1	1.0000	0.0000	0.9986
S_3803	example	1	1.0000	0.0000	0.9940
S_3804	example	1	1.0000	0.0000	0.9946
S_3805	example	1	1.0000	0.0000	0.8448
S_3806	example	1	1.0000	0.0000	0.9914
S_3807	example	1	1.0000	0.0000	0.5037
S_3808	example	1	1.0000	0.0000	0.8364
S_3809	example	1	1.0000	0.0000	0.9909
S_381	example	1	1.0000	0.0000	0.9999
S_3810	example	1	1.0000	0.0000	0.9869
S_3811	example	1	1.0000	0.0000	0.9704
S_3812	example	1	1.0000	0.0000	0.9990
S_3813	example	1	1.0000	0.0000	0.9896
S_3814	example	1	1.0000	0.0000	0.8176
S_3815	example	1	1.0000	0.0000	0.9961
S_3816	example	1	1.0000	0.0000	0.9657
S_3817	example	1	1.0000	0.0000	0.9991
S_3818	example	1	1.0000	0.0000	0.9816
S_3819	example	1	1.0000	0.0000	0.9936
S_382	example	1	1.0000	0.0000	0.9992
S_3820	example	1	1.0000	0.0000	0.5794
S_3821	example	1	1.0000	0.0000	0.7513
S_3822	example	1	1.0000	0.0000	0.9936
S_3823	example	1	1.0000	0.0000	0.8386
S_3824	example	1	1.0000	0.0000	0.9851
S_3825	example	1	1.0000	0.0000	0.9993
S_3826	example	1	1.0000	0.0000	0.9974
S_3828	example	1	1.0000	0.0000	0.9122
S_3829	example	1	1.0000	0.0000	0.9600
S_383	example	1	1.0000	0.0000	0.9527
S_3830	example	1	1.0000	0.0000	0.9846
S_3831	example	1	1.0000	0.0000	0.9358
S_3832	example	1	1.0000	0.0000	0.9995
S_3833	example	1	1.0000	0.0000	0.9355
S_3834	example	1	1.0000	0.0000	0.9702
S_3835	example	1	1.0000	0.0000	0.5400
S_3837	example	1	1.0000	0.0000	0.9600
S_3838	example	1	1.0000	0.0000	0.9990
S_3839	example	1	1.0000	0.0000	0.9929
S_384	example	1	1.0000	0.0000	0.9930
S_3840	example	1	1.0000	0.0000	0.7144
S_3841	example	1	1.0000	0.0000	0.9986
S_3842	example	1	1.0000	0.0000	0.5314
S_3843	example	1	1.0000	0.0000	0.9992
S_3844	example	1	1.0000	0.0000	0.9967
S_3845	example	1	1.0000	0.0000	0.9793
S_3847	example	1	1.0000	0.0000	0.8647
S_3848	example	1	1.0000	0.0000	0.9992
S_3849	example	1	1.0000	0.0000	0.9760
S_385	example	1	1.0000	0.0000	0.9786
S_3850	example	1	1.0000	0.0000	0.9602
S_3851	example	1	1.0000	0.0000	0.9910
S_3852	example	1	1.0000	0.0000	0.9876
S_3853	example	1	1.0000	0.0000	0.9848
S_3854	example	1	1.0000	0.0000	0.9528
S_3855	example	1	1.0000	0.0000	0.9984
S_3856	example	1	1.0000	0.0000	0.9988
S_3857	example	1	1.0000	0.0000	0.6029
S_3859	example	1	1.0000	0.0000	0.9234
S_386	example	1	1.0000	0.0000	0.9122
S_3860	example	1	1.0000	0.0000	0.9936
S_3862	example	1	1.0000	0.0000	0.9986
S_3863	example	1	1.0000	0.0000	0.8386
S_3864	example	1	1.0000	0.0000	0.9901
S_3865	example	1	1.0000	0.0000	0.9888
S_3866	example	1	1.0000	0.0000	0.9905
S_3867	example	1	1.0000	0.0000	0.9964
S_3868	example	1	1.0000	0.0000	0.8974
S_3869	example	1	1.0000	0.0000	0.7387
S_387	example	1	1.0000	0.0000	0.9980
S_3871	example	1	1.0000	0.0000	0.9987
S_3872	example	1	1.0000	0.0000	0.8581
S_3873	example	1	1.0000	0.0000	0.5455
S_3874	example	1	1.0000	0.0000	0.9970
S_3875	example	1	1.0000	0.0000	0.9355
S_3876	example	1	1.0000	0.0000	0.9927
S_3877	example	1	1.0000	0.0000	0.9946
S_3879	example	1	1.0000	0.0000	0.9967
S_388	example	1	1.0000	0.0000	0.9957
S_3880	example	1	1.0000	0.0000	0.9984
S_3881	example	1	1.0000	0.0000	0.9527
