mutation_id	sample_id	alt_counts	ref_counts	normal_cn	major_cn	minor_cn	tumour_content
S_696	example	18	20	2	1	1	0.65
S_697	example	13	25	2	1	1	0.65
S_698	example	7	31	2	1	1	0.65
S_699	example	14	24	2	1	1	0.65
S_700	example	6	32	2	1	1	0.65
S_701	example	14	24	2	1	1	0.65
S_702	example	9	29	2	1	1	0.65
S_703	example	15	23	2	1	1	0.65
S_704	example	8	30	2	1	1	0.65
S_705	example	12	26	2	1	1	0.65
S_706	example	9	29	2	1	1	0.65
S_707	example	6	32	2	1	1	0.65
S_708	example	9	29	2	1	1	0.65
S_709	example	12	26	2	1	1	0.65
S_710	example	9	29	2	1	1	0.65
S_711	example	12	26	2	1	1	0.65
S_712	example	8	30	2	1	1	0.65
S_713	example	15	23	2	1	1	0.65
S_714	example	12	26	2	1	1	0.65
S_715	example	18	20	2	1	1	0.65
S_716	example	9	29	2	1	1	0.65
S_717	example	18	20	2	1	1	0.65
S_718	example	12	26	2	1	1	0.65
S_719	example	14	24	2	1	1	0.65
S_720	example	9	29	2	1	1	0.65
S_721	example	10	28	2	1	1	0.65
S_722	example	14	24	2	1	1	0.65
S_723	example	14	24	2	1	1	0.65
S_724	example	11	27	2	1	1	0.65
S_725	example	20	18	2	1	1	0.65
S_726	example	16	22	2	1	1	0.65
S_727	example	14	24	2	1	1	0.65
S_728	example	10	28	2	1	1	0.65
S_729	example	9	29	2	1	1	0.65
S_730	example	9	29	2	1	1	0.65
S_731	example	16	22	2	1	1	0.65
S_732	example	12	26	2	1	1	0.65
S_733	example	14	24	2	1	1	0.65
S_734	example	6	32	2	1	1	0.65
S_735	example	9	29	2	1	1	0.65
S_736	example	18	20	2	1	1	0.65
S_737	example	15	23	2	1	1	0.65
S_738	example	7	31	2	1	1	0.65
S_739	example	8	30	2	1	1	0.65
S_740	example	9	29	2	1	1	0.65
S_741	example	13	25	2	1	1	0.65
S_742	example	10	28	2	1	1	0.65
S_743	example	13	25	2	1	1	0.65
S_744	example	13	25	2	1	1	0.65
S_745	example	14	24	2	1	1	0.65
S_746	example	14	24	2	1	1	0.65
S_747	example	8	30	2	1	1	0.65
S_748	example	18	20	2	1	1	0.65
S_749	example	19	19	2	1	1	0.65
S_750	example	15	23	2	1	1	0.65
S_751	example	18	20	2	1	1	0.65
S_752	example	14	24	2	1	1	0.65
S_753	example	9	29	2	1	1	0.65
S_754	example	7	31	2	1	1	0.65
S_755	example	13	25	2	1	1	0.65
S_756	example	23	15	2	1	1	0.65
S_757	example	12	26	2	1	1	0.65
S_758	example	15	23	2	1	1	0.65
S_759	example	9	29	2	1	1	0.65
S_760	example	17	21	2	1	1	0.65
S_761	example	10	28	2	1	1	0.65
S_762	example	12	26	2	1	1	0.65
S_763	example	9	29	2	1	1	0.65
S_764	example	14	24	2	1	1	0.65
S_765	example	14	24	2	1	1	0.65
S_766	example	10	28	2	1	1	0.65
S_767	example	14	24	2	1	1	0.65
S_768	example	7	31	2	1	1	0.65
S_769	example	12	26	2	1	1	0.65
S_770	example	12	26	2	1	1	0.65
S_771	example	14	24	2	1	1	0.65
S_772	example	14	24	2	1	1	0.65
S_773	example	7	31	2	1	1	0.65
S_774	example	9	29	2	1	1	0.65
S_775	example	15	23	2	1	1	0.65
S_776	example	14	24	2	1	1	0.65
S_777	example	16	22	2	1	1	0.65
S_778	example	12	26	2	1	1	0.65
S_779	example	14	24	2	1	1	0.65
S_780	example	10	28	2	1	1	0.65
S_781	example	9	29	2	1	1	0.65
S_782	example	11	27	2	1	1	0.65
S_783	example	8	30	2	1	1	0.65
S_784	example	12	26	2	1	1	0.65
S_785	example	14	24	2	1	1	0.65
S_786	example	10	28	2	1	1	0.65
S_787	example	10	28	2	1	1	0.65
S_788	example	15	23	2	1	1	0.65
S_789	example	15	23	2	1	1	0.65
S_790	example	16	22	2	1	1	0.65
S_791	example	10	28	2	1	1	0.65
S_792	example	17	21	2	1	1	0.65
S_793	example	12	26	2	1	1	0.65
S_794	example	9	29	2	1	1	0.65
S_795	example	9	29	2	1	1	0.65
S_796	example	17	21	2	1	1	0.65
S_797	example	14	24	2	1	1	0.65
S_798	example	20	18	2	1	1	0.65
S_799	example	13	25	2	1	1	0.65
S_800	example	21	17	2	1	1	0.65
S_801	example	9	29	2	1	1	0.65
S_802	example	12	26	2	1	1	0.65
S_803	example	13	25	2	1	1	0.65
S_804	example	16	22	2	1	1	0.65
S_805	example	12	26	2	1	1	0.65
S_806	example	16	22	2	1	1	0.65
S_807	example	12	26	2	1	1	0.65
S_808	example	9	29	2	1	1	0.65
S_809	example	16	22	2	1	1	0.65
S_810	example	10	28	2	1	1	0.65
S_811	example	14	24	2	1	1	0.65
S_812	example	9	29	2	1	1	0.65
S_813	example	9	29	2	1	1	0.65
S_814	example	17	21	2	1	1	0.65
S_815	example	12	26	2	1	1	0.65
S_816	example	20	18	2	1	1	0.65
S_817	example	9	29	2	1	1	0.65
S_818	example	6	32	2	1	1	0.65
S_819	example	18	20	2	1	1	0.65
S_820	example	11	27	2	1	1	0.65
S_821	example	9	29	2	1	1	0.65
S_822	example	14	24	2	1	1	0.65
S_823	example	12	26	2	1	1	0.65
S_824	example	14	24	2	1	1	0.65
S_825	example	6	32	2	1	1	0.65
S_826	example	12	26	2	1	1	0.65
S_827	example	13	25	2	1	1	0.65
S_828	example	10	28	2	1	1	0.65
S_829	example	11	27	2	1	1	0.65
S_830	example	11	27	2	1	1	0.65
S_831	example	11	27	2	1	1	0.65
S_832	example	14	24	2	1	1	0.65
S_833	example	20	18	2	1	1	0.65
S_834	example	13	25	2	1	1	0.65
S_835	example	13	25	2	1	1	0.65
S_836	example	15	23	2	1	1	0.65
S_837	example	11	27	2	1	1	0.65
S_838	example	18	20	2	1	1	0.65
S_839	example	7	31	2	1	1	0.65
S_840	example	12	26	2	1	1	0.65
S_841	example	10	28	2	1	1	0.65
S_842	example	13	25	2	1	1	0.65
S_843	example	13	25	2	1	1	0.65
S_844	example	15	23	2	1	1	0.65
S_845	example	7	31	2	1	1	0.65
S_846	example	10	28	2	1	1	0.65
S_847	example	11	27	2	1	1	0.65
S_848	example	8	30	2	1	1	0.65
S_849	example	9	29	2	1	1	0.65
S_850	example	10	28	2	1	1	0.65
S_851	example	12	26	2	1	1	0.65
S_852	example	12	26	2	1	1	0.65
S_853	example	11	27	2	1	1	0.65
S_854	example	7	31	2	1	1	0.65
S_855	example	10	28	2	1	1	0.65
S_856	example	8	30	2	1	1	0.65
S_857	example	11	27	2	1	1	0.65
S_858	example	11	27	2	1	1	0.65
S_859	example	10	28	2	1	1	0.65
S_860	example	10	28	2	1	1	0.65
S_861	example	15	23	2	1	1	0.65
S_862	example	11	27	2	1	1	0.65
S_863	example	16	22	2	1	1	0.65
S_864	example	13	25	2	1	1	0.65
S_865	example	11	27	2	1	1	0.65
S_866	example	16	22	2	1	1	0.65
S_867	example	12	26	2	1	1	0.65
S_868	example	15	23	2	1	1	0.65
S_869	example	13	25	2	1	1	0.65
S_870	example	11	27	2	1	1	0.65
S_871	example	15	23	2	1	1	0.65
S_872	example	10	28	2	1	1	0.65
S_873	example	18	20	2	1	1	0.65
S_874	example	8	30	2	1	1	0.65
S_875	example	15	23	2	1	1	0.65
S_876	example	15	23	2	1	1	0.65
S_877	example	13	25	2	1	1	0.65
S_878	example	7	31	2	1	1	0.65
S_879	example	18	20	2	1	1	0.65
S_880	example	11	27	2	1	1	0.65
S_881	example	15	23	2	1	1	0.65
S_882	example	14	24	2	1	1	0.65
S_883	example	19	19	2	1	1	0.65
S_884	example	14	24	2	1	1	0.65
S_885	example	7	31	2	1	1	0.65
S_886	example	12	26	2	1	1	0.65
S_887	example	13	25	2	1	1	0.65
S_888	example	14	24	2	1	1	0.65
S_889	example	16	22	2	1	1	0.65
S_890	example	11	27	2	1	1	0.65
S_891	example	11	27	2	1	1	0.65
S_892	example	15	23	2	1	1	0.65
S_893	example	8	30	2	1	1	0.65
S_894	example	16	22	2	1	1	0.65
S_895	example	12	26	2	1	1	0.65
S_896	example	12	26	2	1	1	0.65
S_897	example	9	29	2	1	1	0.65
S_898	example	13	25	2	1	1	0.65
S_899	example	12	26	2	1	1	0.65
S_900	example	12	26	2	1	1	0.65
S_901	example	6	32	2	1	1	0.65
S_902	example	15	23	2	1	1	0.65
S_903	example	8	30	2	1	1	0.65
S_904	example	5	33	2	1	1	0.65
S_905	example	17	21	2	1	1	0.65
S_906	example	8	30	2	1	1	0.65
S_907	example	23	15	2	1	1	0.65
S_908	example	16	22	2	1	1	0.65
S_909	example	15	23	2	1	1	0.65
S_910	example	12	26	2	1	1	0.65
S_911	example	12	26	2	1	1	0.65
S_912	example	8	30	2	1	1	0.65
S_913	example	17	21	2	1	1	0.65
S_914	example	15	23	2	1	1	0.65
S_915	example	12	26	2	1	1	0.65
S_916	example	14	24	2	1	1	0.65
S_917	example	15	23	2	1	1	0.65
S_918	example	14	24	2	1	1	0.65
S_919	example	10	28	2	1	1	0.65
S_920	example	13	25	2	1	1	0.65
S_921	example	6	32	2	1	1	0.65
S_922	example	6	32	2	1	1	0.65
S_923	example	14	24	2	1	1	0.65
S_924	example	18	20	2	1	1	0.65
S_925	example	11	27	2	1	1	0.65
S_926	example	11	27	2	1	1	0.65
S_927	example	10	28	2	1	1	0.65
S_928	example	12	26	2	1	1	0.65
S_929	example	15	23	2	1	1	0.65
S_930	example	12	26	2	1	1	0.65
S_931	example	12	26	2	1	1	0.65
S_932	example	13	25	2	1	1	0.65
S_933	example	14	24	2	1	1	0.65
S_934	example	19	19	2	1	1	0.65
S_935	example	12	26	2	1	1	0.65
S_936	example	5	33	2	1	1	0.65
S_937	example	12	26	2	1	1	0.65
S_938	example	15	23	2	1	1	0.65
S_939	example	12	26	2	1	1	0.65
S_940	example	12	26	2	1	1	0.65
S_941	example	10	28	2	1	1	0.65
S_942	example	12	26	2	1	1	0.65
S_943	example	12	26	2	1	1	0.65
S_944	example	7	31	2	1	1	0.65
S_945	example	8	30	2	1	1	0.65
S_946	example	19	19	2	1	1	0.65
S_947	example	14	24	2	1	1	0.65
S_948	example	13	25	2	1	1	0.65
S_949	example	15	23	2	1	1	0.65
S_950	example	12	26	2	1	1	0.65
S_951	example	12	26	2	1	1	0.65
S_952	example	15	23	2	1	1	0.65
S_953	example	15	23	2	1	1	0.65
S_954	example	16	22	2	1	1	0.65
S_955	example	9	29	2	1	1	0.65
S_956	example	15	23	2	1	1	0.65
S_957	example	13	25	2	1	1	0.65
S_958	example	16	22	2	1	1	0.65
S_959	example	14	24	2	1	1	0.65
S_960	example	11	27	2	1	1	0.65
S_961	example	12	26	2	1	1	0.65
S_962	example	15	23	2	1	1	0.65
S_963	example	24	14	2	1	1	0.65
S_964	example	14	24	2	1	1	0.65
S_965	example	13	25	2	1	1	0.65
S_966	example	13	25	2	1	1	0.65
S_967	example	15	23	2	1	1	0.65
S_968	example	13	25	2	1	1	0.65
S_969	example	9	29	2	1	1	0.65
S_970	example	14	24	2	1	1	0.65
S_971	example	18	20	2	1	1	0.65
S_972	example	17	21	2	1	1	0.65
S_973	example	16	22	2	1	1	0.65
S_974	example	12	26	2	1	1	0.65
S_975	example	14	24	2	1	1	0.65
S_976	example	12	26	2	1	1	0.65
S_977	example	10	28	2	1	1	0.65
S_978	example	12	26	2	1	1	0.65
S_979	example	5	33	2	1	1	0.65
S_980	example	12	26	2	1	1	0.65
S_981	example	14	24	2	1	1	0.65
S_982	example	13	25	2	1	1	0.65
S_983	example	9	29	2	1	1	0.65
S_984	example	10	28	2	1	1	0.65
S_985	example	11	27	2	1	1	0.65
S_986	example	18	20	2	1	1	0.65
S_987	example	14	24	2	1	1	0.65
S_988	example	11	27	2	1	1	0.65
S_989	example	15	23	2	1	1	0.65
S_990	example	13	25	2	1	1	0.65
S_991	example	7	31	2	1	1	0.65
S_992	example	19	19	2	1	1	0.65
S_993	example	10	28	2	1	1	0.65
S_994	example	13	25	2	1	1	0.65
S_995	example	7	31	2	1	1	0.65
S_996	example	18	20	2	1	1	0.65
S_997	example	12	26	2	1	1	0.65
S_998	example	14	24	2	1	1	0.65
S_999	example	10	28	2	1	1	0.65
S_1000	example	14	24	2	1	1	0.65
S_1001	example	13	25	2	1	1	0.65
S_1002	example	11	27	2	1	1	0.65
S_1003	example	13	25	2	1	1	0.65
S_1004	example	14	24	2	1	1	0.65
S_1005	example	12	26	2	1	1	0.65
S_1006	example	13	25	2	1	1	0.65
S_1007	example	10	28	2	1	1	0.65
S_1008	example	7	31	2	1	1	0.65
S_1009	example	11	27	2	1	1	0.65
S_1010	example	15	23	2	1	1	0.65
S_1011	example	10	28	2	1	1	0.65
S_1012	example	10	28	2	1	1	0.65
S_1013	example	14	24	2	1	1	0.65
S_1014	example	14	24	2	1	1	0.65
S_1015	example	15	23	2	1	1	0.65
S_1016	example	10	28	2	1	1	0.65
S_1017	example	9	29	2	1	1	0.65
S_1018	example	8	30	2	1	1	0.65
S_1019	example	13	25	2	1	1	0.65
S_1020	example	9	29	2	1	1	0.65
S_1021	example	12	26	2	1	1	0.65
S_1022	example	14	24	2	1	1	0.65
S_1023	example	10	28	2	1	1	0.65
S_1024	example	15	23	2	1	1	0.65
S_1025	example	4	34	2	1	1	0.65
S_1026	example	19	19	2	1	1	0.65
S_1027	example	13	25	2	1	1	0.65
S_1028	example	8	30	2	1	1	0.65
S_1029	example	9	29	2	1	1	0.65
S_1030	example	11	27	2	1	1	0.65
S_1031	example	5	33	2	1	1	0.65
S_1032	example	10	28	2	1	1	0.65
S_1033	example	12	26	2	1	1	0.65
S_1034	example	14	24	2	1	1	0.65
S_1035	example	14	24	2	1	1	0.65
S_1036	example	12	26	2	1	1	0.65
S_1037	example	9	29	2	1	1	0.65
S_1038	example	12	26	2	1	1	0.65
S_1039	example	11	27	2	1	1	0.65
S_1040	example	13	25	2	1	1	0.65
S_1041	example	16	22	2	1	1	0.65
S_1042	example	13	25	2	1	1	0.65
S_1043	example	11	27	2	1	1	0.65
S_1044	example	14	24	2	1	1	0.65
S_1045	example	14	24	2	1	1	0.65
S_1046	example	9	29	2	1	1	0.65
S_1047	example	9	29	2	1	1	0.65
S_1048	example	14	24	2	1	1	0.65
S_1049	example	16	22	2	1	1	0.65
S_1050	example	15	23	2	1	1	0.65
S_1051	example	9	29	2	1	1	0.65
S_1052	example	11	27	2	1	1	0.65
S_1053	example	11	27	2	1	1	0.65
S_1054	example	11	27	2	1	1	0.65
S_1055	example	11	27	2	1	1	0.65
S_1056	example	7	31	2	1	1	0.65
S_1057	example	8	30	2	1	1	0.65
S_1058	example	12	26	2	1	1	0.65
S_1059	example	11	27	2	1	1	0.65
S_1060	example	11	27	2	1	1	0.65
S_1061	example	12	26	2	1	1	0.65
S_1062	example	20	18	2	1	1	0.65
S_1063	example	14	24	2	1	1	0.65
S_1064	example	18	20	2	1	1	0.65
S_1065	example	13	25	2	1	1	0.65
S_1066	example	6	32	2	1	1	0.65
S_1067	example	11	27	2	1	1	0.65
S_1068	example	14	24	2	1	1	0.65
S_1069	example	10	28	2	1	1	0.65
S_1070	example	12	26	2	1	1	0.65
S_1071	example	14	24	2	1	1	0.65
S_1072	example	11	27	2	1	1	0.65
S_1073	example	11	27	2	1	1	0.65
S_1074	example	18	20	2	1	1	0.65
S_1075	example	17	21	2	1	1	0.65
S_1076	example	11	27	2	1	1	0.65
S_1077	example	14	24	2	1	1	0.65
S_1078	example	14	24	2	1	1	0.65
S_1079	example	22	16	2	1	1	0.65
S_1080	example	13	25	2	1	1	0.65
S_1081	example	11	27	2	1	1	0.65
S_1082	example	10	28	2	1	1	0.65
S_1083	example	7	31	2	1	1	0.65
S_1084	example	14	24	2	1	1	0.65
S_1085	example	11	27	2	1	1	0.65
S_1086	example	12	26	2	1	1	0.65
S_1087	example	15	23	2	1	1	0.65
S_1088	example	14	24	2	1	1	0.65
S_1089	example	14	24	2	1	1	0.65
S_1090	example	14	24	2	1	1	0.65
S_1091	example	10	28	2	1	1	0.65
S_1092	example	15	23	2	1	1	0.65
S_1093	example	7	31	2	1	1	0.65
S_1094	example	14	24	2	1	1	0.65
S_1095	example	13	25	2	1	1	0.65
S_1096	example	9	29	2	1	1	0.65
S_1097	example	12	26	2	1	1	0.65
S_1098	example	10	28	2	1	1	0.65
S_1099	example	10	28	2	1	1	0.65
S_1100	example	9	29	2	1	1	0.65
S_1101	example	10	28	2	1	1	0.65
S_1102	example	13	25	2	1	1	0.65
S_1103	example	7	31	2	1	1	0.65
S_1104	example	14	24	2	1	1	0.65
S_1105	example	18	20	2	1	1	0.65
S_1106	example	15	23	2	1	1	0.65
S_1107	example	13	25	2	1	1	0.65
S_1108	example	20	18	2	1	1	0.65
S_1109	example	14	24	2	1	1	0.65
S_1110	example	11	27	2	1	1	0.65
S_1111	example	9	29	2	1	1	0.65
S_1112	example	19	19	2	1	1	0.65
S_1113	example	9	29	2	1	1	0.65
S_1114	example	8	30	2	1	1	0.65
S_1115	example	14	24	2	1	1	0.65
S_1116	example	11	27	2	1	1	0.65
S_1117	example	13	25	2	1	1	0.65
S_1118	example	13	25	2	1	1	0.65
S_1119	example	7	31	2	1	1	0.65
S_1120	example	12	26	2	1	1	0.65
S_1121	example	8	30	2	1	1	0.65
S_1122	example	12	26	2	1	1	0.65
S_1123	example	14	24	2	1	1	0.65
S_1124	example	9	29	2	1	1	0.65
S_1125	example	7	31	2	1	1	0.65
S_1126	example	16	22	2	1	1	0.65
S_1127	example	19	19	2	1	1	0.65
S_1128	example	10	28	2	1	1	0.65
S_1129	example	14	24	2	1	1	0.65
S_1130	example	7	31	2	1	1	0.65
S_1131	example	8	30	2	1	1	0.65
S_1132	example	16	22	2	1	1	0.65
S_1133	example	13	25	2	1	1	0.65
S_1134	example	9	29	2	1	1	0.65
S_1135	example	11	27	2	1	1	0.65
S_1136	example	13	25	2	1	1	0.65
S_1137	example	11	27	2	1	1	0.65
S_1138	example	14	24	2	1	1	0.65
S_1139	example	14	24	2	1	1	0.65
S_1140	example	13	25	2	1	1	0.65
S_1141	example	12	26	2	1	1	0.65
S_1142	example	11	27	2	1	1	0.65
S_1143	example	10	28	2	1	1	0.65
S_1144	example	12	26	2	1	1	0.65
S_1145	example	8	30	2	1	1	0.65
S_1146	example	11	27	2	1	1	0.65
S_1147	example	14	24	2	1	1	0.65
S_1148	example	19	19	2	1	1	0.65
S_1149	example	12	26	2	1	1	0.65
S_1150	example	13	25	2	1	1	0.65
S_1151	example	13	25	2	1	1	0.65
S_1152	example	14	24	2	1	1	0.65
S_1153	example	11	27	2	1	1	0.65
S_1154	example	12	26	2	1	1	0.65
S_1155	example	5	33	2	1	1	0.65
S_1156	example	13	25	2	1	1	0.65
S_1157	example	13	25	2	1	1	0.65
S_1158	example	16	22	2	1	1	0.65
S_1159	example	7	31	2	1	1	0.65
S_1160	example	10	28	2	1	1	0.65
S_1161	example	12	26	2	1	1	0.65
S_1162	example	10	28	2	1	1	0.65
S_1163	example	10	28	2	1	1	0.65
