mutation_id	sample_id	cluster_id	cellular_prevalence	cellular_prevalence_std	cluster_assignment_prob
S_643	example	0	0.9997	0.0018	0.8078
S_644	example	0	0.9997	0.0018	0.9895
S_645	example	0	0.9997	0.0018	0.9931
S_646	example	0	0.9997	0.0018	0.5055
S_647	example	0	0.9997	0.0018	0.7251
S_648	example	0	0.9997	0.0018	0.8078
S_649	example	0	0.9997	0.0018	0.9426
S_65	example	0	0.9997	0.0018	0.9755
S_650	example	0	0.9997	0.0018	0.8694
S_651	example	0	0.9997	0.0018	0.9624
S_652	example	0	0.9997	0.0018	0.9426
S_653	example	0	0.9997	0.0018	0.9987
S_66	example	0	0.9997	0.0018	0.5055
S_67	example	0	0.9997	0.0018	0.9426
S_68	example	0	0.9997	0.0018	0.9624
S_69	example	0	0.9997	0.0018	0.5055
S_7	example	0	0.9997	0.0018	0.9955
S_70	example	0	0.9997	0.0018	0.9624
S_71	example	0	0.9997	0.0018	0.9426
S_72	example	0	0.9997	0.0018	0.9840
S_73	example	0	0.9997	0.0018	0.7251
S_74	example	0	0.9997	0.0018	0.9997
S_75	example	0	0.9997	0.0018	0.6222
S_76	example	0	0.9997	0.0018	0.8078
S_77	example	0	0.9997	0.0018	0.9895
S_78	example	0	0.9997	0.0018	0.9931
S_79	example	0	0.9997	0.0018	0.9895
S_8	example	0	0.9997	0.0018	0.9426
S_80	example	0	0.9997	0.0018	0.8078
S_81	example	0	0.9997	0.0018	0.9426
S_82	example	0	0.9997	0.0018	0.9840
S_83	example	0	0.9997	0.0018	0.9970
S_84	example	0	0.9997	0.0018	0.9840
S_85	example	0	0.9997	0.0018	0.7251
S_86	example	0	0.9997	0.0018	0.8694
S_87	example	0	0.9997	0.0018	0.8694
S_88	example	0	0.9997	0.0018	0.9895
S_89	example	0	0.9997	0.0018	0.9895
S_9	example	0	0.9997	0.0018	0.9840
S_90	example	0	0.9997	0.0018	0.9426
S_91	example	0	0.9997	0.0018	0.9840
S_92	example	0	0.9997	0.0018	0.9426
S_93	example	0	0.9997	0.0018	0.5055
S_94	example	0	0.9997	0.0018	0.9970
S_95	example	0	0.9997	0.0018	0.9840
S_96	example	0	0.9997	0.0018	0.7251
S_97	example	0	0.9997	0.0018	0.9895
S_98	example	0	0.9997	0.0018	0.9426
S_99	example	0	0.9997	0.0018	0.9895
